customer_id,birthdate,gender,city,country,age,age_cateogry,segment
CUST34815,12/12/1996,Male,Gothenburg,Sweden,28,26-35,Promising
CUST34816,7/9/1993,Female,Madrid,Spain,31,26-35,Loyal
CUST34817,9/21/1995,Male,Berlin,Germany,29,26-35,Newbies
CUST34818,12/11/1990,Female,Berlin,Germany,34,26-35,Medium Spenders
CUST34819,6/30/2004,Male,Paris,France,20,18-25,Value Seekers
CUST34820,8/26/1997,Male,Paris,France,27,26-35,Value Seekers
CUST34821,8/5/1998,Female,London,United Kingdom,26,26-35,Medium Spenders
CUST34822,8/27/1993,Male,Berlin,Germany,31,26-35,Value Seekers
CUST34823,1/2/1965,Female,Prague,Czech Republic,60,56-65,Newbies
CUST34825,7/25/1999,Male,Lyon,France,25,18-25,High Spenders
CUST34826,10/17/1993,Female,Prague,Czech Republic,31,26-35,High Spenders
CUST34827,2/9/1991,Female,Seville,Spain,34,26-35,One-Time High Spenders
CUST34828,8/2/1998,Male,Paris,France,26,26-35,Value Seekers
CUST34829,11/18/2003,Female,Budapest,Hungary,21,18-25,Loyal
CUST34830,10/27/1991,Male,Antwerp,Belgium,33,26-35,Value Seekers
CUST34831,4/4/1971,Male,Istanbul,Turkey,54,46-55,Value Seekers
CUST34832,1/30/1991,Female,London,United Kingdom,34,26-35,Value Seekers
CUST34833,3/19/2005,Male,Brussels,Belgium,20,18-25,High Spenders
CUST34834,10/25/1997,Male,Prague,Czech Republic,27,26-35,Loyal
CUST34835,4/23/1974,Male,Paris,France,51,46-55,Loyal
CUST34836,10/18/2004,Female,Paris,France,20,18-25,Loyal
CUST34837,5/26/1960,Male,Copenhagen,Denmark,64,56-65,High Spenders
CUST34838,4/28/1980,Female,Berlin,Germany,45,36-45,Value Seekers
CUST34839,3/13/1995,Male,Lisbon,Portugal,30,26-35,Medium Spenders
CUST34840,3/8/2001,Female,Munich,Germany,24,18-25,High Spenders
CUST34841,6/23/1991,Other,Lisbon,Portugal,33,26-35,Value Seekers
CUST34842,4/16/1996,Female,Paris,France,29,26-35,Value Seekers
CUST34843,2/14/1983,Female,Gothenburg,Sweden,42,36-45,Value Seekers
CUST34845,1/11/1996,Male,Izmir,Turkey,29,26-35,Promising
CUST34846,12/20/1970,Female,Paris,France,54,46-55,High Spenders
CUST34847,7/21/1994,Female,Birmingham,United Kingdom,30,26-35,Loyal
CUST34848,7/8/1974,Female,Cologne,Germany,50,46-55,Loyal
CUST34849,10/5/2002,Female,London,United Kingdom,22,18-25,Value Seekers
CUST34851,1/22/1981,Female,Berlin,Germany,44,36-45,One-Time High Spenders
CUST34852,12/12/2000,Male,Thessaloniki,Greece,24,18-25,Value Seekers
CUST34853,3/19/2001,Male,Antwerp,Belgium,24,18-25,Value Seekers
CUST34854,6/4/2006,Male,Copenhagen,Denmark,18,18-25,High Spenders
CUST34855,10/17/1994,Male,Paris,France,30,26-35,Champions
CUST34856,7/26/2000,Female,Milan,Italy,24,18-25,Value Seekers
CUST34857,6/24/1995,Female,Lisbon,Portugal,29,26-35,Newbies
CUST34858,1/11/1973,Female,Oslo,Norway,52,46-55,Value Seekers
CUST34860,10/31/2002,Female,Madrid,Spain,22,18-25,Value Seekers
CUST34861,6/16/1999,Female,Paris,France,25,18-25,Newbies
CUST34862,11/17/1962,Female,Warsaw,Poland,62,56-65,Newbies
CUST34863,12/26/1992,Female,Madrid,Spain,32,26-35,Loyal
CUST34865,9/19/1979,Female,Marseille,France,45,36-45,High Spenders
CUST34866,5/22/1980,Female,Glasgow,United Kingdom,44,36-45,Value Seekers
CUST34867,2/9/1996,Female,Berlin,Germany,29,26-35,Promising
CUST34870,5/31/1940,Female,Ghent,Belgium,84,65+,Value Seekers
CUST34871,11/19/1999,Female,Milan,Italy,25,18-25,Loyal
CUST34872,11/16/1969,Male,Lisbon,Portugal,55,46-55,Value Seekers
CUST34873,1/11/1991,Female,Madrid,Spain,34,26-35,High Spenders
CUST34874,12/10/2005,Male,Berlin,Germany,19,18-25,Promising
CUST34875,1/25/1962,Male,Barcelona,Spain,63,56-65,High Spenders
CUST34877,11/16/1966,Female,Prague,Czech Republic,58,56-65,High Spenders
CUST34878,3/7/1966,Female,Rotterdam,Netherlands,59,56-65,Newbies
CUST34879,9/11/1998,Male,Madrid,Spain,26,26-35,Promising
CUST34880,12/29/1979,Male,Cologne,Germany,45,36-45,Newbies
CUST34881,3/21/1960,Male,Ankara,Turkey,65,56-65,Medium Spenders
CUST34883,9/20/2005,Female,Vienna,Austria,19,18-25,Value Seekers
CUST34884,11/29/1967,Female,London,United Kingdom,57,56-65,High Spenders
CUST34885,7/6/1988,Male,Amsterdam,Netherlands,36,36-45,Loyal
CUST34886,7/5/1980,Female,Toulouse,France,44,36-45,Value Seekers
CUST34887,6/17/1993,Male,Birmingham,United Kingdom,31,26-35,Value Seekers
CUST34888,5/16/1993,Female,London,United Kingdom,32,26-35,One-Time High Spenders
CUST34889,6/21/1967,Male,Madrid,Spain,57,56-65,Value Seekers
CUST34890,3/8/2005,Male,Madrid,Spain,20,18-25,Loyal
CUST34891,2/15/2003,Male,Hamburg,Germany,22,18-25,Value Seekers
CUST34892,10/26/1969,Other,Birmingham,United Kingdom,55,46-55,Value Seekers
CUST34893,8/22/1992,Female,Manchester,United Kingdom,32,26-35,Promising
CUST34894,2/26/2007,Male,Krakow,Poland,18,18-25,High Spenders
CUST34896,12/11/1994,Other,Vienna,Austria,30,26-35,Promising
CUST34897,5/27/1992,Male,Milan,Italy,32,26-35,Value Seekers
CUST34898,1/30/1947,Female,London,United Kingdom,78,65+,Value Seekers
CUST34899,9/9/1964,Female,Milan,Italy,60,56-65,Value Seekers
CUST34900,4/8/1980,Female,Izmir,Turkey,45,36-45,Medium Spenders
CUST34901,3/28/1978,Female,Milan,Italy,47,46-55,Value Seekers
CUST34902,6/30/1989,Female,Amsterdam,Netherlands,35,26-35,Value Seekers
CUST34903,7/24/1981,Female,Prague,Czech Republic,43,36-45,Value Seekers
CUST34904,12/28/2004,Female,Athens,Greece,20,18-25,Value Seekers
CUST34906,1/6/1995,Other,Madrid,Spain,30,26-35,Newbies
CUST34907,2/10/1988,Male,Prague,Czech Republic,37,36-45,Newbies
CUST34908,6/4/1978,Male,Rotterdam,Netherlands,46,46-55,Loyal
CUST34909,7/4/1965,Female,Birmingham,United Kingdom,59,56-65,Newbies
CUST34911,8/20/1971,Female,Birmingham,United Kingdom,53,46-55,Loyal
CUST34912,7/7/1975,Female,Rotterdam,Netherlands,49,46-55,Value Seekers
CUST34913,8/10/1990,Male,London,United Kingdom,34,26-35,Value Seekers
CUST34914,8/24/1982,Other,London,United Kingdom,42,36-45,High Spenders
CUST34915,10/16/1964,Male,Gdansk,Poland,60,56-65,High Spenders
CUST34917,6/30/1977,Male,Barcelona,Spain,47,46-55,High Spenders
CUST34918,4/24/1990,Other,Paris,France,35,26-35,High Spenders
CUST34920,3/25/2004,Female,Hamburg,Germany,21,18-25,Medium Spenders
CUST34921,5/25/1986,Female,Amsterdam,Netherlands,38,36-45,Promising
CUST34922,3/6/1991,Female,Brussels,Belgium,34,26-35,Occasional Shoppers
CUST34923,6/14/2000,Female,Amsterdam,Netherlands,24,18-25,Promising
CUST34924,5/25/1966,Male,Rome,Italy,58,56-65,Value Seekers
CUST34925,12/18/1959,Male,Paris,France,65,56-65,Promising
CUST34926,2/11/1991,Female,Naples,Italy,34,26-35,Value Seekers
CUST34927,7/5/1968,Male,Istanbul,Turkey,56,56-65,Promising
CUST34928,9/26/1972,Male,Berlin,Germany,52,46-55,High Spenders
CUST34931,7/19/1982,Female,Stockholm,Sweden,42,36-45,High Spenders
CUST34933,10/25/1987,Female,Oslo,Norway,37,36-45,Newbies
CUST34934,12/12/1996,Male,Izmir,Turkey,28,26-35,Value Seekers
CUST34935,11/24/1966,Female,London,United Kingdom,58,56-65,Value Seekers
CUST34936,5/14/1998,Female,Paris,France,27,26-35,High Spenders
CUST34937,2/3/2003,Male,Berlin,Germany,22,18-25,High Spenders
CUST34938,1/24/2000,Female,Gdansk,Poland,25,18-25,Value Seekers
CUST34939,4/25/1987,Female,Rome,Italy,38,36-45,Value Seekers
CUST34940,2/9/2007,Female,Barcelona,Spain,18,18-25,Promising
CUST34941,4/7/1996,Male,Amsterdam,Netherlands,29,26-35,High Spenders
CUST34942,11/4/1985,Female,Barcelona,Spain,39,36-45,Medium Spenders
CUST34943,7/20/1976,Female,Helsinki,Finland,48,46-55,High Spenders
CUST34944,3/26/1954,Female,Antwerp,Belgium,71,65+,Loyal
CUST34945,5/13/1997,Female,Manchester,United Kingdom,28,26-35,Newbies
CUST34946,2/24/1973,Male,Marseille,France,52,46-55,Loyal
CUST34947,6/8/1987,Female,London,United Kingdom,37,36-45,Newbies
CUST34948,11/14/1977,Other,Milan,Italy,47,46-55,Value Seekers
CUST34950,11/27/1991,Female,Manchester,United Kingdom,33,26-35,Value Seekers
CUST34951,9/13/1988,Male,Amsterdam,Netherlands,36,36-45,Newbies
CUST34952,1/16/2002,Female,Munich,Germany,23,18-25,Medium Spenders
CUST34953,7/23/1980,Male,Istanbul,Turkey,44,36-45,Promising
CUST34954,5/16/1958,Female,Paris,France,67,65+,Medium Spenders
CUST34955,10/6/1967,Male,Amsterdam,Netherlands,57,56-65,Value Seekers
CUST34956,5/23/1996,Female,Aarhus,Denmark,28,26-35,Promising
CUST34957,4/7/1995,Male,London,United Kingdom,30,26-35,High Spenders
CUST34958,5/4/1994,Male,Vienna,Austria,31,26-35,Loyal
CUST34959,3/12/1997,Male,Munich,Germany,28,26-35,Newbies
CUST34960,9/14/1964,Female,Prague,Czech Republic,60,56-65,Newbies
CUST34961,12/25/1970,Male,Brussels,Belgium,54,46-55,Value Seekers
CUST34962,2/12/1942,Other,Istanbul,Turkey,83,65+,Promising
CUST34963,7/11/1991,Female,Brussels,Belgium,33,26-35,Value Seekers
CUST34964,6/25/1970,Female,Istanbul,Turkey,54,46-55,Value Seekers
CUST34965,5/21/2004,Male,Amsterdam,Netherlands,20,18-25,High Spenders
CUST34966,9/13/1981,Female,Stockholm,Sweden,43,36-45,Value Seekers
CUST34967,10/7/2006,Female,London,United Kingdom,18,18-25,Newbies
CUST34968,1/9/1980,Male,London,United Kingdom,45,36-45,Newbies
CUST34969,12/2/1993,Other,Rome,Italy,31,26-35,Value Seekers
CUST34970,11/16/1997,Female,London,United Kingdom,27,26-35,High Spenders
CUST34971,12/6/1971,Other,Vienna,Austria,53,46-55,Promising
CUST34972,7/27/1979,Male,Izmir,Turkey,45,36-45,Loyal
CUST34973,1/30/1989,Female,Paris,France,36,36-45,Loyal
CUST34974,7/12/1989,Female,Amsterdam,Netherlands,35,26-35,Value Seekers
CUST34975,8/14/1982,Female,Istanbul,Turkey,42,36-45,Newbies
CUST34977,8/1/1995,Female,London,United Kingdom,29,26-35,Value Seekers
CUST34978,3/16/1994,Other,London,United Kingdom,31,26-35,High Spenders
CUST34979,10/14/2000,Male,Madrid,Spain,24,18-25,Medium Spenders
CUST34980,11/30/2001,Male,Rome,Italy,23,18-25,Loyal
CUST34981,7/18/1953,Other,Copenhagen,Denmark,71,65+,Value Seekers
CUST34982,12/3/1962,Female,Valencia,Spain,62,56-65,Medium Spenders
CUST34983,12/8/1971,Female,Valencia,Spain,53,46-55,Medium Spenders
CUST34984,12/29/1985,Female,Izmir,Turkey,39,36-45,Value Seekers
CUST34985,6/22/1961,Male,Rome,Italy,63,56-65,Medium Spenders
CUST34986,5/4/1970,Male,Rome,Italy,55,46-55,Value Seekers
CUST34987,6/13/1995,Female,Munich,Germany,29,26-35,High Spenders
CUST34990,2/24/1974,Female,Prague,Czech Republic,51,46-55,High Spenders
CUST34992,12/22/1989,Female,Paris,France,35,26-35,Value Seekers
CUST34993,8/8/1938,Male,Amsterdam,Netherlands,86,65+,Newbies
CUST34995,12/17/1992,Male,Manchester,United Kingdom,32,26-35,Medium Spenders
CUST34996,4/6/1993,Female,Munich,Germany,32,26-35,High Spenders
CUST34997,9/28/2004,Male,Barcelona,Spain,20,18-25,Value Seekers
CUST34999,8/7/1975,Female,Zurich,Switzerland,49,46-55,High Spenders
CUST35000,4/24/1992,Male,Amsterdam,Netherlands,33,26-35,High Spenders
CUST35001,11/24/1980,Male,Rome,Italy,44,36-45,Value Seekers
CUST35002,3/7/2005,Male,London,United Kingdom,20,18-25,Value Seekers
CUST35005,11/7/2004,Female,Barcelona,Spain,20,18-25,Promising
CUST35008,12/16/1967,Male,Krakow,Poland,57,56-65,Value Seekers
CUST35010,7/19/1995,Female,Rome,Italy,29,26-35,Value Seekers
CUST35011,11/19/1991,Male,Stockholm,Sweden,33,26-35,Value Seekers
CUST35012,6/3/1991,Female,Thessaloniki,Greece,33,26-35,Value Seekers
CUST35013,11/30/1985,Female,Birmingham,United Kingdom,39,36-45,Loyal
CUST35014,1/25/1999,Male,Madrid,Spain,26,26-35,Promising
CUST35015,8/6/2005,Female,Amsterdam,Netherlands,19,18-25,Value Seekers
CUST35016,5/10/1993,Female,Porto,Portugal,32,26-35,Newbies
CUST35017,7/28/1986,Other,Naples,Italy,38,36-45,Value Seekers
CUST35019,11/20/1989,Female,Amsterdam,Netherlands,35,26-35,High Spenders
CUST35020,5/14/1971,Female,Berlin,Germany,54,46-55,Occasional Shoppers
CUST35021,8/23/1969,Female,Madrid,Spain,55,46-55,Promising
CUST35023,5/26/1999,Female,Lisbon,Portugal,25,18-25,Value Seekers
CUST35024,2/19/1975,Other,Barcelona,Spain,50,46-55,High Spenders
CUST35025,5/24/2000,Female,Amsterdam,Netherlands,24,18-25,High Spenders
CUST35026,10/7/2004,Male,Athens,Greece,20,18-25,Medium Spenders
CUST35027,6/5/2002,Female,Vienna,Austria,22,18-25,Newbies
CUST35028,10/17/1939,Male,Berlin,Germany,85,65+,Value Seekers
CUST35029,4/11/1971,Female,Milan,Italy,54,46-55,High Spenders
CUST35030,5/20/1986,Female,Paris,France,39,36-45,Value Seekers
CUST35032,6/18/2000,Male,Gothenburg,Sweden,24,18-25,Medium Spenders
CUST35033,12/4/1973,Female,Thessaloniki,Greece,51,46-55,High Spenders
CUST35034,6/30/1986,Male,Istanbul,Turkey,38,36-45,Promising
CUST35035,6/18/1993,Female,Cologne,Germany,31,26-35,Newbies
CUST35036,5/29/1991,Female,Malmö,Sweden,33,26-35,Value Seekers
CUST35037,2/25/1962,Other,Madrid,Spain,63,56-65,Loyal
CUST35039,4/15/1995,Other,Glasgow,United Kingdom,30,26-35,High Spenders
CUST35040,9/13/1967,Male,Rome,Italy,57,56-65,Value Seekers
CUST35042,12/21/1993,Female,Amsterdam,Netherlands,31,26-35,Value Seekers
CUST35043,2/20/1989,Male,Naples,Italy,36,36-45,Loyal
CUST35044,10/9/2005,Other,Gothenburg,Sweden,19,18-25,Loyal
CUST35045,9/24/1995,Female,Madrid,Spain,29,26-35,Promising
CUST35047,4/1/1987,Female,Vienna,Austria,38,36-45,Loyal
CUST35048,5/2/1994,Male,Stockholm,Sweden,31,26-35,One-Time High Spenders
CUST35049,8/20/1979,Female,Lisbon,Portugal,45,36-45,Loyal
CUST35050,5/30/1984,Female,Berlin,Germany,40,36-45,Value Seekers
CUST35051,9/25/1994,Female,Brussels,Belgium,30,26-35,Loyal
CUST35052,3/17/1973,Male,Warsaw,Poland,52,46-55,Value Seekers
CUST35053,8/19/1992,Male,Prague,Czech Republic,32,26-35,Value Seekers
CUST35056,11/1/1988,Male,Cologne,Germany,36,36-45,Champions
CUST35057,9/1/1977,Female,Manchester,United Kingdom,47,46-55,Value Seekers
CUST35058,10/19/1949,Male,London,United Kingdom,75,65+,Value Seekers
CUST35059,11/9/2005,Male,Barcelona,Spain,19,18-25,Loyal
CUST35060,6/9/1999,Male,Budapest,Hungary,25,18-25,High Spenders
CUST35061,7/24/1994,Male,Vienna,Austria,30,26-35,Loyal
CUST35062,10/22/1997,Male,Paris,France,27,26-35,Medium Spenders
CUST35063,9/15/1996,Female,London,United Kingdom,28,26-35,High Spenders
CUST35065,7/6/1998,Female,Istanbul,Turkey,26,26-35,High Spenders
CUST35066,5/29/2002,Female,Istanbul,Turkey,22,18-25,Value Seekers
CUST35067,8/15/1993,Female,Ankara,Turkey,31,26-35,High Spenders
CUST35068,12/25/1989,Female,Antwerp,Belgium,35,26-35,Promising
CUST35069,9/21/1996,Male,Oslo,Norway,28,26-35,Occasional Shoppers
CUST35071,8/5/1979,Male,Istanbul,Turkey,45,36-45,High Spenders
CUST35072,10/8/1992,Female,Manchester,United Kingdom,32,26-35,Loyal
CUST35073,1/25/1986,Female,Izmir,Turkey,39,36-45,High Spenders
CUST35074,10/18/1995,Female,Prague,Czech Republic,29,26-35,Value Seekers
CUST35075,12/3/1952,Male,London,United Kingdom,72,65+,Value Seekers
CUST35076,9/25/1978,Female,London,United Kingdom,46,46-55,Value Seekers
CUST35077,9/10/1978,Female,Vienna,Austria,46,46-55,Loyal
CUST35078,9/16/1998,Female,Barcelona,Spain,26,26-35,High Spenders
CUST35079,1/3/1983,Female,Warsaw,Poland,42,36-45,Promising
CUST35080,3/23/2006,Male,Berlin,Germany,19,18-25,Value Seekers
CUST35081,8/12/1983,Male,Valencia,Spain,41,36-45,Medium Spenders
CUST35082,4/19/1994,Other,Berlin,Germany,31,26-35,Newbies
CUST35083,6/2/1989,Male,Barcelona,Spain,35,26-35,Occasional Shoppers
CUST35084,5/16/1982,Female,Madrid,Spain,43,36-45,Medium Spenders
CUST35085,9/7/2005,Female,Rome,Italy,19,18-25,Newbies
CUST35088,2/15/1970,Male,Manchester,United Kingdom,55,46-55,Occasional Shoppers
CUST35089,11/3/1999,Female,Krakow,Poland,25,18-25,Newbies
CUST35091,2/14/2004,Female,Zurich,Switzerland,21,18-25,High Spenders
CUST35092,8/24/1995,Male,Toulouse,France,29,26-35,High Spenders
CUST35093,7/24/1951,Female,London,United Kingdom,73,65+,High Spenders
CUST35094,9/1/1971,Male,Berlin,Germany,53,46-55,Value Seekers
CUST35095,6/28/1965,Male,Istanbul,Turkey,59,56-65,Value Seekers
CUST35096,8/16/1971,Female,Cologne,Germany,53,46-55,Medium Spenders
CUST35097,1/4/1994,Other,Prague,Czech Republic,31,26-35,Loyal
CUST35098,4/3/1990,Male,Stockholm,Sweden,35,26-35,Value Seekers
CUST35099,10/20/1976,Female,London,United Kingdom,48,46-55,Loyal
CUST35100,10/16/1976,Female,Athens,Greece,48,46-55,High Spenders
CUST35103,6/3/1969,Male,Izmir,Turkey,55,46-55,Value Seekers
CUST35104,9/19/2005,Male,Prague,Czech Republic,19,18-25,Value Seekers
CUST35105,7/3/1998,Female,Amsterdam,Netherlands,26,26-35,Medium Spenders
CUST35106,12/28/1998,Female,Warsaw,Poland,26,26-35,Loyal
CUST35107,5/12/1974,Male,Munich,Germany,51,46-55,High Spenders
CUST35108,8/11/1997,Other,Rome,Italy,27,26-35,Value Seekers
CUST35109,1/18/1939,Male,Brussels,Belgium,86,65+,Promising
CUST35110,1/2/2000,Female,Marseille,France,25,18-25,High Spenders
CUST35111,1/17/1972,Male,Istanbul,Turkey,53,46-55,Promising
CUST35112,4/26/1992,Female,Berlin,Germany,33,26-35,Value Seekers
CUST35113,9/4/2000,Female,Rotterdam,Netherlands,24,18-25,Value Seekers
CUST35114,11/11/1977,Other,Helsinki,Finland,47,46-55,Loyal
CUST35115,8/16/2004,Female,Paris,France,20,18-25,High Spenders
CUST35116,6/23/1950,Female,Stockholm,Sweden,74,65+,High Spenders
CUST35117,12/6/1994,Male,Helsinki,Finland,30,26-35,Loyal
CUST35118,6/1/1986,Female,Hamburg,Germany,38,36-45,Loyal
CUST35119,6/25/1991,Female,Manchester,United Kingdom,33,26-35,Newbies
CUST35120,9/27/1986,Other,Paris,France,38,36-45,Medium Spenders
CUST35121,10/3/1980,Male,Trondheim,Norway,44,36-45,Newbies
CUST35122,4/9/2001,Female,Rome,Italy,24,18-25,Loyal
CUST35123,5/6/2001,Male,Munich,Germany,24,18-25,Newbies
CUST35125,12/6/2006,Female,Rome,Italy,18,18-25,Medium Spenders
CUST35126,2/8/1980,Male,Istanbul,Turkey,45,36-45,Value Seekers
CUST35127,4/22/2000,Male,Izmir,Turkey,25,18-25,Newbies
CUST35128,10/3/1984,Male,Brno,Czech Republic,40,36-45,High Spenders
CUST35129,1/27/2001,Female,Copenhagen,Denmark,24,18-25,Loyal
CUST35130,2/7/1987,Other,Seville,Spain,38,36-45,High Spenders
CUST35131,12/5/1976,Male,Rome,Italy,48,46-55,High Spenders
CUST35132,10/29/1994,Female,London,United Kingdom,30,26-35,Loyal
CUST35133,10/20/1994,Male,Manchester,United Kingdom,30,26-35,Newbies
CUST35134,6/16/1994,Male,Seville,Spain,30,26-35,Occasional Shoppers
CUST35135,12/26/1975,Female,Oslo,Norway,49,46-55,Medium Spenders
CUST35136,3/10/2005,Female,Copenhagen,Denmark,20,18-25,Loyal
CUST35137,5/15/1998,Male,Brussels,Belgium,27,26-35,Promising
CUST35138,12/22/1990,Female,Milan,Italy,34,26-35,Newbies
CUST35139,3/26/2004,Male,Milan,Italy,21,18-25,Promising
CUST35140,5/23/1982,Female,Lyon,France,42,36-45,Medium Spenders
CUST35141,10/1/1961,Male,Vienna,Austria,63,56-65,Loyal
CUST35142,2/12/2002,Male,Prague,Czech Republic,23,18-25,High Spenders
CUST35143,11/3/2000,Male,Munich,Germany,24,18-25,Medium Spenders
CUST35144,11/10/1965,Male,Malmö,Sweden,59,56-65,Loyal
CUST35146,10/14/1977,Male,Madrid,Spain,47,46-55,High Spenders
CUST35147,9/12/2001,Female,Milan,Italy,23,18-25,High Spenders
CUST35149,11/20/2006,Female,Amsterdam,Netherlands,18,18-25,Promising
CUST35150,12/22/1967,Male,Paris,France,57,56-65,Medium Spenders
CUST35151,8/22/1991,Male,London,United Kingdom,33,26-35,High Spenders
CUST35152,12/10/2000,Female,Munich,Germany,24,18-25,One-Time High Spenders
CUST35153,7/26/1976,Male,Rome,Italy,48,46-55,Medium Spenders
CUST35154,2/22/1995,Male,Dublin,Ireland,30,26-35,Newbies
CUST35155,8/20/1990,Female,Milan,Italy,34,26-35,High Spenders
CUST35156,1/29/2007,Male,London,United Kingdom,18,18-25,Value Seekers
CUST35157,12/26/1991,Female,Copenhagen,Denmark,33,26-35,Promising
CUST35159,10/11/1989,Male,Glasgow,United Kingdom,35,26-35,Loyal
CUST35160,3/18/2001,Other,Berlin,Germany,24,18-25,Value Seekers
CUST35162,10/7/2002,Male,Copenhagen,Denmark,22,18-25,Value Seekers
CUST35163,10/21/1972,Male,Toulouse,France,52,46-55,Champions
CUST35164,2/17/1986,Female,Rome,Italy,39,36-45,High Spenders
CUST35165,9/19/1996,Female,Bern,Switzerland,28,26-35,Loyal
CUST35167,10/17/1994,Female,Berlin,Germany,30,26-35,High Spenders
CUST35168,10/13/2003,Other,Milan,Italy,21,18-25,Occasional Shoppers
CUST35171,9/1/2004,Female,Paris,France,20,18-25,High Spenders
CUST35172,9/8/1998,Female,Stockholm,Sweden,26,26-35,High Spenders
CUST35174,10/19/1967,Female,Athens,Greece,57,56-65,Value Seekers
CUST35175,3/3/1996,Other,London,United Kingdom,29,26-35,Loyal
CUST35176,12/3/1957,Female,London,United Kingdom,67,65+,High Spenders
CUST35177,1/1/1993,Female,Manchester,United Kingdom,32,26-35,Value Seekers
CUST35179,2/27/1977,Female,Budapest,Hungary,48,46-55,Loyal
CUST35180,8/20/1978,Male,Warsaw,Poland,46,46-55,Value Seekers
CUST35181,5/24/1991,Other,London,United Kingdom,33,26-35,High Spenders
CUST35182,2/20/1996,Other,Amsterdam,Netherlands,29,26-35,Loyal
CUST35183,9/4/1972,Other,Paris,France,52,46-55,Medium Spenders
CUST35184,12/29/2006,Male,Birmingham,United Kingdom,18,18-25,Value Seekers
CUST35185,3/27/1979,Female,Munich,Germany,46,46-55,High Spenders
CUST35186,11/19/1979,Female,Naples,Italy,45,36-45,High Spenders
CUST35187,11/18/1998,Female,London,United Kingdom,26,26-35,Medium Spenders
CUST35188,4/15/1983,Male,Lyon,France,42,36-45,High Spenders
CUST35189,10/1/1980,Female,Brussels,Belgium,44,36-45,Loyal
CUST35190,7/4/2006,Female,Stockholm,Sweden,18,18-25,Loyal
CUST35191,4/6/1985,Female,Amsterdam,Netherlands,40,36-45,Promising
CUST35192,7/4/1978,Male,Istanbul,Turkey,46,46-55,High Spenders
CUST35193,4/2/1946,Female,Amsterdam,Netherlands,79,65+,Loyal
CUST35194,8/16/1987,Male,Istanbul,Turkey,37,36-45,Promising
CUST35195,5/23/1998,Male,Lyon,France,26,26-35,Medium Spenders
CUST35197,2/12/1982,Female,London,United Kingdom,43,36-45,Value Seekers
CUST35198,9/20/1988,Female,Lyon,France,36,36-45,Newbies
CUST35199,5/29/2000,Female,Graz,Austria,24,18-25,High Spenders
CUST35200,1/8/1983,Female,Vienna,Austria,42,36-45,Medium Spenders
CUST35201,4/4/1988,Female,Amsterdam,Netherlands,37,36-45,Loyal
CUST35202,12/2/1996,Male,Cologne,Germany,28,26-35,Promising
CUST35203,12/8/1990,Male,London,United Kingdom,34,26-35,Value Seekers
CUST35204,5/19/1977,Male,Istanbul,Turkey,48,46-55,Champions
CUST35205,3/8/1988,Female,Hamburg,Germany,37,36-45,Loyal
CUST35206,4/11/2007,Female,Dublin,Ireland,18,18-25,Promising
CUST35207,2/17/1985,Male,Warsaw,Poland,40,36-45,Newbies
CUST35208,11/21/2000,Female,Glasgow,United Kingdom,24,18-25,High Spenders
CUST35210,1/14/2005,Female,Seville,Spain,20,18-25,Newbies
CUST35211,3/24/2006,Female,Toulouse,France,19,18-25,Loyal
CUST35212,2/18/1976,Other,London,United Kingdom,49,46-55,Value Seekers
CUST35213,4/6/1961,Female,Berlin,Germany,64,56-65,High Spenders
CUST35214,1/18/1980,Male,Amsterdam,Netherlands,45,36-45,High Spenders
CUST35215,4/17/2005,Female,Amsterdam,Netherlands,20,18-25,Loyal
CUST35216,5/12/1993,Female,Naples,Italy,32,26-35,High Spenders
CUST35217,4/4/1995,Male,Athens,Greece,30,26-35,Medium Spenders
CUST35218,8/19/1960,Female,Paris,France,64,56-65,Value Seekers
CUST35219,3/15/1963,Female,Amsterdam,Netherlands,62,56-65,Loyal
CUST35220,7/2/1991,Female,Barcelona,Spain,33,26-35,Medium Spenders
CUST35221,4/4/1996,Female,Rome,Italy,29,26-35,Newbies
CUST35222,9/22/1991,Other,Prague,Czech Republic,33,26-35,Loyal
CUST35223,9/14/2000,Male,Gdansk,Poland,24,18-25,Loyal
CUST35224,5/27/1998,Male,Lisbon,Portugal,26,26-35,Medium Spenders
CUST35225,11/2/1934,Female,London,United Kingdom,90,65+,Value Seekers
CUST35227,2/28/1999,Female,Prague,Czech Republic,26,26-35,Value Seekers
CUST35228,5/20/1976,Male,Paris,France,49,46-55,Value Seekers
CUST35229,4/22/2002,Male,Seville,Spain,23,18-25,Promising
CUST35230,5/2/1988,Male,Vienna,Austria,37,36-45,Occasional Shoppers
CUST35231,1/8/1996,Female,Paris,France,29,26-35,Value Seekers
CUST35232,10/10/1991,Female,Prague,Czech Republic,33,26-35,Value Seekers
CUST35233,2/5/1974,Other,Paris,France,51,46-55,Value Seekers
CUST35234,4/4/1994,Male,Bern,Switzerland,31,26-35,Medium Spenders
CUST35235,8/7/1961,Female,Brussels,Belgium,63,56-65,Newbies
CUST35236,9/25/1975,Female,Warsaw,Poland,49,46-55,Value Seekers
CUST35238,12/14/2000,Female,Krakow,Poland,24,18-25,Value Seekers
CUST35239,7/29/1991,Female,Paris,France,33,26-35,Champions
CUST35240,6/18/1988,Male,Munich,Germany,36,36-45,Promising
CUST35241,3/13/1947,Female,Ankara,Turkey,78,65+,Loyal
